datetime,priceUSD,activeAddresses,adjustedVolume,paymentCount,exchangeVolume,priceBTC
2015-09-22,-0.766163226,-0.9277974277,-0.639272776,-0.898956362,-0.7558920205,-1.1620043391
2015-09-23,-0.7662221637,-0.9264567446,-0.6393475168,-0.8956337658,-0.7561012887,-1.1666067048
2015-09-24,-0.7662474318,-0.9275717682,-0.6391522176,-0.902380915,-0.7556338034,-1.1672576834
2015-09-25,-0.766534201,-0.9277907907,-0.6388197129,-0.9050198,-0.7555894175,-1.1804027449
2015-09-26,-0.7668420244,-0.9285606879,-0.6392626216,-0.9041321751,-0.7559781635,-1.1924549303
2015-09-27,-0.7666416166,-0.928580599,-0.6391182185,-0.9043660762,-0.7559459904,-1.1843903073
2015-09-28,-0.7668940063,-0.9277310573,-0.6388489714,-0.9029686667,-0.7552854381,-1.1934416698
2015-09-29,-0.767433068,-0.9278173388,-0.6392036034,-0.9052656961,-0.7555817458,-1.216265016
2015-09-30,-0.767127572,-0.9280960947,-0.6390387919,-0.9042701168,-0.7557958879,-1.2039218904
2015-10-01,-0.766854438,-0.9282089245,-0.6389665533,-0.9010914598,-0.7558132499,-1.1933328055
2015-10-02,-0.7670433698,-0.9288593549,-0.6393684303,-0.9035504209,-0.7560876151,-1.2009959272
2015-10-03,-0.7670618577,-0.9287664363,-0.639391314,-0.9031605856,-0.7561283891,-1.2016677087
2015-10-04,-0.767033616,-0.9287398881,-0.6391305824,-0.899921954,-0.7561719572,-1.2011426328
2015-10-05,-0.7671066821,-0.9286336954,-0.6393592359,-0.9029326819,-0.756076732,-1.2037295508
2015-10-06,-0.7672731662,-0.9285938731,-0.6391034657,-0.9015172799,-0.7560560428,-1.2107744568
2015-10-07,-0.7671674578,-0.928872629,-0.6392443765,-0.8980747345,-0.7560883367,-1.2089777787
2015-10-08,-0.7673206728,-0.929158022,-0.6392577176,-0.8987524481,-0.7560213857,-1.2134828864
2015-10-09,-0.7671503895,-0.9289190884,-0.6393124687,-0.8992622327,-0.7559659295,-1.2070148929
2015-10-10,-0.7672023041,-0.9295827929,-0.6393924878,-0.9003417766,-0.756144243,-1.2093756396
2015-10-11,-0.76725358,-0.9293571333,-0.6393758267,-0.9031605856,-0.7561729541,-1.2116054018
2015-10-12,-0.7672272286,-0.9291248368,-0.6392812509,-0.9008815485,-0.756167537,-1.2113935701
2015-10-13,-0.7672517794,-0.9281956504,-0.6391742912,-0.89974203,-0.7560266449,-1.2117002863
2015-10-14,-0.7673104407,-0.9275916793,-0.6387389805,-0.8992442403,-0.7555397484,-1.2152693666
2015-10-15,-0.7676427739,-0.9280562725,-0.6389605783,-0.9022429733,-0.7559771425,-1.2278931372
2015-10-16,-0.7674959058,-0.9289190884,-0.6392416135,-0.9001378627,-0.7560653515,-1.2233314927
2015-10-17,-0.7676022829,-0.9289920959,-0.6393329886,-0.900977508,-0.7560187685,-1.2293210414
2015-10-18,-0.7675507456,-0.9290584663,-0.6393697781,-0.9022249809,-0.7561499703,-1.2296648366
2015-10-19,-0.7676639066,-0.9283483025,-0.6391639405,-0.9011814218,-0.7560698292,-1.2311922765
2015-10-20,-0.7677684757,-0.9292642147,-0.6391899142,-0.9045040179,-0.7559677493,-1.2351634476
2015-10-21,-0.7679852943,-0.9278903463,-0.6391213383,-0.9031365957,-0.7558037824,-1.2436747059
2015-10-22,-0.76793524,-0.9287664363,-0.6391500911,-0.9066810981,-0.7555738592,-1.2414335094
2015-10-23,-0.7674817962,-0.9278770723,-0.6389217567,-0.901673214,-0.755607357,-1.2280901956
2015-10-24,-0.7675814976,-0.9271337232,-0.6394279989,-0.904402061,-0.7560591872,-1.2320223209
2015-10-25,-0.7674936121,-0.9280496354,-0.6393108271,-0.9067230803,-0.7557846312,-1.2303788156
2015-10-26,-0.767282412,-0.9270009823,-0.6389442935,-0.9048458735,-0.7554542156,-1.2242416364
2015-10-27,-0.7669493877,-0.926662493,-0.6377907214,-0.9004077487,-0.7549027778,-1.2142085018
2015-10-28,-0.7663440289,-0.9267023152,-0.6384335776,-0.899999921,-0.7545192436,-1.1982062028
2015-10-29,-0.7658245384,-0.9248837648,-0.6384492862,-0.8971631196,-0.754587557,-1.1864130903
2015-10-30,-0.7650774033,-0.9232576888,-0.6376672352,-0.893408706,-0.7544783545,-1.1685515137
2015-10-31,-0.7656751114,-0.9247974833,-0.6391343044,-0.8959936138,-0.7557565893,-1.1905042787
2015-11-01,-0.7661575851,-0.9238417487,-0.6393280943,-0.8996040883,-0.7558184719,-1.199613105
2015-11-02,-0.7656377546,-0.9244523569,-0.6390263591,-0.9013373559,-0.7554133775,-1.1886398479
2015-11-03,-0.7658821874,-0.9242731567,-0.6387600494,-0.896755292,-0.7548581239,-1.2054456434
2015-11-04,-0.7658245384,-0.9244523569,-0.6384764516,-0.8976429169,-0.7540187514,-1.2136632657
2015-11-05,-0.7662328515,-0.9252819876,-0.6390628795,-0.8956277684,-0.7553881523,-1.2235035571
2015-11-06,-0.7662176361,-0.9259921514,-0.6368422679,-0.9018411431,-0.7555819832,-1.219352375
2015-11-07,-0.7661468077,-0.9242665196,-0.6380625853,-0.9003177867,-0.7555990808,-1.2147981493
2015-11-08,-0.7661769583,-0.9229125624,-0.6383804496,-0.8829671178,-0.7555034864,-1.2176438278
2015-11-09,-0.7657498249,-0.9243129789,-0.6373149286,-0.8953099027,-0.754757922,-1.2053374152
2015-11-10,-0.7658618952,-0.9258660475,-0.6383827596,-0.8961975276,-0.7556250095,-1.209338981
2015-11-11,-0.7660811943,-0.9244921792,-0.6391377129,-0.8953518849,-0.7553162487,-1.2047259388
2015-11-12,-0.7666222733,-0.9259921514,-0.6392130756,-0.8963774516,-0.7556602731,-1.2125379495
2015-11-13,-0.7662066158,-0.9260054255,-0.6389191712,-0.8975169701,-0.7558514176,-1.2076746916
2015-11-14,-0.7662150323,-0.9260585219,-0.6391437724,-0.8974150132,-0.755976056,-1.2073983243
2015-11-15,-0.7662682732,-0.9263107296,-0.6392697473,-0.897181112,-0.7559474126,-1.2078640503
2015-11-16,-0.7662124286,-0.9255939287,-0.6389151963,-0.8960655834,-0.7557951458,-1.2025848121
2015-11-17,-0.7661422651,-0.9253682691,-0.6371726759,-0.8973070588,-0.7554132028,-1.2037305668
2015-11-18,-0.7658872455,-0.925647025,-0.6387778546,-0.8958916569,-0.7557513374,-1.1981044154
2015-11-19,-0.7659040597,-0.9256138398,-0.6391546484,-0.8970551653,-0.7559243429,-1.1985797409
2015-11-20,-0.7660272549,-0.9262841814,-0.6392639972,-0.9029326819,-0.7557999593,-1.1994533289
2015-11-21,-0.7661280322,-0.9266359448,-0.6393399609,-0.8999459438,-0.7559152781,-1.2009374759
2015-11-22,-0.7659374866,-0.924611646,-0.6391834341,-0.898428585,-0.7559763044,-1.1971717233
2015-11-23,-0.7659833308,-0.9264501075,-0.638658887,-0.8974270081,-0.7559255466,-1.1976234379
2015-11-24,-0.7660619705,-0.9259058698,-0.6390316134,-0.898236666,-0.7558656003,-1.1993849239
2015-11-25,-0.7662585231,-0.9266359448,-0.6392837643,-0.8978408333,-0.7557936559,-1.2039656244
2015-11-26,-0.7663726629,-0.9260120625,-0.6384448768,-0.8964554187,-0.7555573645,-1.2094121347
2015-11-27,-0.7663023313,-0.9269677971,-0.6380937152,-0.90106747,-0.7559532638,-1.2135012109
2015-11-28,-0.7663546233,-0.9270275305,-0.6393616117,-0.8997720173,-0.7559105535,-1.2160454336
2015-11-29,-0.7661826253,-0.9269279748,-0.6392782006,-0.8992742277,-0.7559208256,-1.2118231081
2015-11-30,-0.7663103593,-0.9261580775,-0.639235681,-0.8998439869,-0.7556760877,-1.2181032563
2015-12-01,-0.7663164671,-0.9262841814,-0.6392312091,-0.9006776347,-0.7557719072,-1.2194980529
2015-12-02,-0.7663356872,-0.9268815155,-0.6391697438,-0.9028547148,-0.7558786265,-1.2166336488
2015-12-03,-0.7665397485,-0.9263173666,-0.6392645474,-0.8990703138,-0.7558541135,-1.221140908
2015-12-04,-0.7665638959,-0.9264235593,-0.6393052901,-0.9009475206,-0.7560716236,-1.2221439055
2015-12-05,-0.7664551391,-0.9265961225,-0.6393438932,-0.9009835054,-0.7560778388,-1.2199806681
2015-12-06,-0.7663609179,-0.9246713794,-0.6392338587,-0.8875431843,-0.7559242846,-1.2229368613
2015-12-07,-0.7664733431,-0.9250297798,-0.6390243292,-0.8976189271,-0.7558683573,-1.2255933539
2015-12-08,-0.7665865266,-0.9263240037,-0.6392871898,-0.9002098323,-0.7559226134,-1.229190774
2015-12-09,-0.7665176781,-0.9263837371,-0.6392028681,-0.8987104659,-0.7557927602,-1.2307715109
2015-12-10,-0.7666255046,-0.9261779887,-0.6392742302,-0.8980327522,-0.7559781861,-1.2336390809
2015-12-11,-0.7664596219,-0.9261248923,-0.6391617248,-0.8976069321,-0.7556639754,-1.2296572048
2015-12-12,-0.7661189246,-0.9237023708,-0.6388800548,-0.9001318653,-0.7552451025,-1.2284579409
2015-12-13,-0.76596822,-0.9249302242,-0.639102021,-0.8988124228,-0.7560480761,-1.2220509447
2015-12-14,-0.7660239488,-0.9234767112,-0.6386316895,-0.898338623,-0.7558370245,-1.2234787181
2015-12-15,-0.7658970516,-0.9236227262,-0.6388218909,-0.8977268814,-0.7558259688,-1.2226862663
2015-12-16,-0.7657871817,-0.9236957337,-0.6375028674,-0.9007376093,-0.7560137388,-1.2239908162
2015-12-17,-0.7658878843,-0.9220431095,-0.6389504336,-0.8951179838,-0.7557807127,-1.2242907637
2015-12-18,-0.7660922855,-0.9234899853,-0.6392064196,-0.8998139996,-0.7560282884,-1.2284663943
2015-12-19,-0.7661550561,-0.9234634372,-0.6392327828,-0.8965333857,-0.7559971589,-1.2308165327
2015-12-20,-0.7662046808,-0.9233240592,-0.63925386,-0.9001378627,-0.7559034898,-1.2315859538
2015-12-21,-0.7662128059,-0.9226205324,-0.6392250021,-0.8962095226,-0.7558474547,-1.2288794106
2015-12-22,-0.766254242,-0.9226404435,-0.6392277402,-0.8935586426,-0.7559165357,-1.2288827226
2015-12-23,-0.7663782328,-0.9232842369,-0.6393390027,-0.8955258114,-0.7560033793,-1.2313058247
2015-12-24,-0.7663870079,-0.923151496,-0.6393597782,-0.8941883765,-0.7559890677,-1.2324291783
2015-12-25,-0.7663774446,-0.9236559115,-0.639420769,-0.8951959508,-0.7561110664,-1.2339159197
2015-12-26,-0.7663446715,-0.9228262808,-0.639333305,-0.8944102828,-0.7559376298,-1.2333985564
2015-12-27,-0.7664104194,-0.9232842369,-0.6394082921,-0.894542227,-0.7561274868,-1.2288014684
2015-12-28,-0.7663985026,-0.9219037315,-0.6389909684,-0.8918973446,-0.7560760977,-1.2296526433
2015-12-29,-0.766445277,-0.9221028429,-0.6391947987,-0.8923231646,-0.7560902192,-1.2304440579
2015-12-30,-0.7663316265,-0.9223019542,-0.6392609263,-0.8992982175,-0.7558074286,-1.2298255545
2015-12-31,-0.7661902685,-0.9208749895,-0.639020014,-0.8897262619,-0.7557637971,-1.2256883379
2016-01-01,-0.7661095256,-0.9223882358,-0.6390923879,-0.8956037785,-0.7560972682,-1.2248170515
2016-01-02,-0.766058388,-0.9219900131,-0.6391882943,-0.89401445,-0.756061264,-1.2244152197
2016-01-03,-0.7660919007,-0.9216979831,-0.6390600544,-0.8930668504,-0.7559504827,-1.2249310808
2016-01-04,-0.765966326,-0.9211404713,-0.6393078645,-0.8931628099,-0.7559951854,-1.221732243
2016-01-05,-0.7660369228,-0.9211670195,-0.638265813,-0.8925930506,-0.75608724,-1.2237122562
2016-01-06,-0.7660485744,-0.9204303075,-0.6388588002,-0.890757826,-0.7560224598,-1.223747477
2016-01-07,-0.7660270083,-0.9201780998,-0.6390576534,-0.889444381,-0.7557758359,-1.2229838051
2016-01-08,-0.7660757551,-0.9206626041,-0.6392467981,-0.887333273,-0.7558500129,-1.2283973922
2016-01-09,-0.7659160587,-0.9205696854,-0.6391120847,-0.8902660338,-0.7560825445,-1.2246208067
2016-01-10,-0.7659158495,-0.9194214766,-0.6393213398,-0.8895163506,-0.7559626759,-1.2237850333
2016-01-11,-0.7658648239,-0.9184060087,-0.6388599579,-0.8866315695,-0.7555104335,-1.2228446139
2016-01-12,-0.7656003979,-0.918167075,-0.6381703939,-0.887063387,-0.7541364157,-1.2174891144
2016-01-13,-0.7653389006,-0.9193020098,-0.6388756963,-0.8880469714,-0.7555148101,-1.2096405253
2016-01-14,-0.7654136141,-0.9197201436,-0.6390263542,-0.8890365533,-0.7556997385,-1.2107023452
2016-01-15,-0.7651894736,-0.9172445257,-0.6380678371,-0.8904219679,-0.753399619,-1.2056419748
2016-01-16,-0.7650400465,-0.9202975666,-0.6386061493,-0.8876931209,-0.7544540104,-1.1856474013
2016-01-17,-0.7650400465,-0.9208749895,-0.6389146148,-0.890320011,-0.7553944805,-1.1920061765
2016-01-18,-0.7646291222,-0.9177423041,-0.6351934743,-0.8853241219,-0.7531313606,-1.1808993543
2016-01-19,-0.7642929114,-0.9191028984,-0.637279619,-0.8900681175,-0.7544655817,-1.1747328608
2016-01-20,-0.764517052,-0.9157511906,-0.6384629175,-0.8853601067,-0.7541113216,-1.1776544393
2016-01-21,-0.7638819871,-0.9187312239,-0.6385441978,-0.8823553763,-0.7550712931,-1.1754967845
2016-01-22,-0.7638072736,-0.9182268084,-0.6377077882,-0.883099062,-0.7551060433,-1.1709351693
2016-01-23,-0.7639940574,-0.9153596049,-0.6371954453,-0.8783070868,-0.7508796956,-1.1662812438
2016-01-24,-0.7624997871,-0.9126185052,-0.6347061706,-0.8765798166,-0.7492056912,-1.1338067013
2016-01-25,-0.7615658682,-0.9111782664,-0.6334735472,-0.8742527998,-0.7484268476,-1.118847921
2016-01-26,-0.7601463115,-0.9092601603,-0.6346428636,-0.8681893618,-0.746096645,-1.0818120099
2016-01-27,-0.7611923007,-0.9110720737,-0.6358723419,-0.8748105641,-0.7511781893,-1.1058576992
2016-01-28,-0.7605945926,-0.9083508851,-0.6366440867,-0.8700365813,-0.752676287,-1.0936604077
2016-01-29,-0.7601089547,-0.9092999826,-0.6366506915,-0.8659463095,-0.7513957351,-1.0741986695
2016-01-30,-0.760221025,-0.9091805158,-0.6349406477,-0.8684052705,-0.7535346803,-1.076104973
2016-01-31,-0.7604825223,-0.9088420264,-0.636124126,-0.867961458,-0.7519891106,-1.0819455852
2016-02-01,-0.7609308034,-0.9101163391,-0.6376394392,-0.8646748467,-0.753338777,-1.0875764218
2016-02-02,-0.7613043709,-0.9103353616,-0.6377303076,-0.8681113947,-0.7537340718,-1.0985291369
2016-02-03,-0.7605198791,-0.9092667973,-0.6375494993,-0.8644169557,-0.7533434011,-1.0807453155
2016-02-04,-0.7601463115,-0.9109260587,-0.6383651265,-0.8661862081,-0.7536604861,-1.0691133775
2016-02-05,-0.7599968845,-0.9068044536,-0.6375870931,-0.860392656,-0.7543272507,-1.0766640082
2016-02-06,-0.7601463115,-0.9125056754,-0.6386661881,-0.8670918255,-0.7548482566,-1.0787986495
2016-02-07,-0.7601089547,-0.9110787107,-0.6365729306,-0.8644049608,-0.7511447061,-1.0720669974
2016-02-08,-0.7585026142,-0.9081451367,-0.6338975381,-0.8612742835,-0.7491649696,-1.0341383885
2016-02-09,-0.7577554791,-0.9064195049,-0.6331641165,-0.8562124223,-0.7431730231,-1.0139169033
2016-02-10,-0.7546548683,-0.8979572722,-0.6280307129,-0.8461486745,-0.7353910682,-0.9423539703
2016-02-11,-0.7527870305,-0.8870061475,-0.6290873945,-0.8242759162,-0.737016581,-0.9042310442
2016-02-12,-0.7473703009,-0.8949506907,-0.6235227352,-0.8420703976,-0.7392357314,-0.7743152212
2016-02-13,-0.7483415766,-0.8977316127,-0.630064215,-0.8382080296,-0.7386109263,-0.8035957692
2016-02-14,-0.7494249225,-0.901156328,-0.6332188766,-0.8512285281,-0.7480720632,-0.8386322306
2016-02-15,-0.7496864198,-0.9002536899,-0.6345149473,-0.8469883197,-0.746100286,-0.860832144
2016-02-16,-0.7496864198,-0.9002337787,-0.630487275,-0.845974748,-0.7446767062,-0.8541586461
2016-02-17,-0.7535715224,-0.8999616599,-0.6352699407,-0.8481158433,-0.7449957355,-0.9460432963
2016-02-18,-0.7555140737,-0.9012359726,-0.6340245687,-0.8504788449,-0.7438284131,-0.9952000871
2016-02-19,-0.7532353116,-0.9012757949,-0.6363337423,-0.8444154068,-0.7506646257,-0.9514565697
2016-02-20,-0.7521146089,-0.9032868196,-0.6324770494,-0.8498431135,-0.7499620695,-0.9267894987
2016-02-21,-0.7533100251,-0.8962581886,-0.6368361795,-0.8446852928,-0.7515769067,-0.9648571585
2016-02-22,-0.7521893224,-0.8981099243,-0.63477476,-0.8412187575,-0.7452832332,-0.9429805208
2016-02-23,-0.7483789333,-0.8978444425,-0.6284142266,-0.8407689475,-0.7465034237,-0.8647411633
2016-02-24,-0.7486777874,-0.897924087,-0.6248344824,-0.8367146606,-0.747926421,-0.8533114224
2016-02-25,-0.7464737388,-0.8941874305,-0.6322350119,-0.832936257,-0.7406113222,-0.811259938
2016-02-26,-0.7470340901,-0.8986475249,-0.6093409248,-0.8360789292,-0.7493097599,-0.8225763657
2016-02-27,-0.7473329442,-0.8987072583,-0.623111059,-0.8358930077,-0.7497639087,-0.8377442189
2016-02-28,-0.7456518901,-0.8948577721,-0.6331427036,-0.83373392,-0.7490732369,-0.8027497524
2016-02-29,-0.7454651064,-0.8907627152,-0.6336625022,-0.8289779295,-0.750677952,-0.7998934227
2016-03-01,-0.7459881009,-0.8871587996,-0.6291874718,-0.8189381716,-0.7394270325,-0.815646405
2016-03-02,-0.7410943659,-0.8812783775,-0.6052638807,-0.8073510674,-0.7350343904,-0.712115519
2016-03-03,-0.7380684687,-0.8778271139,-0.6172006538,-0.8002320753,-0.726889568,-0.6328809391
2016-03-04,-0.7350799282,-0.8783978998,-0.6220145531,-0.8033147728,-0.7303811944,-0.5663492667
2016-03-05,-0.7308586147,-0.8712166169,-0.6021632815,-0.785154446,-0.7151473827,-0.4548950055
2016-03-06,-0.727758004,-0.873440027,-0.616807837,-0.7955720443,-0.7277655331,-0.3641802962
2016-03-07,-0.7268987986,-0.8846035372,-0.6159213694,-0.8084186163,-0.7314261773,-0.3619266815
2016-03-08,-0.7338097985,-0.8751191995,-0.613759918,-0.8026010744,-0.7376602468,-0.5259670882
2016-03-09,-0.7330253066,-0.8766058976,-0.6256422746,-0.8005919233,-0.7361920276,-0.5079770944
2016-03-10,-0.7252177446,-0.8728626041,-0.6267224652,-0.7980969775,-0.736693765,-0.3414663538
2016-03-11,-0.7276832905,-0.8750594661,-0.6260656495,-0.8093242337,-0.740952926,-0.3999674966
2016-03-12,-0.7280195013,-0.8717475805,-0.6176027433,-0.7846806462,-0.7205960765,-0.4163887299
2016-03-13,-0.7191285933,-0.8705263642,-0.6060608315,-0.7820417612,-0.7242678624,-0.2021845863
2016-03-14,-0.7153929177,-0.8688140065,-0.6095813861,-0.7834871505,-0.7137306481,-0.1283766815
2016-03-15,-0.7210337879,-0.8691657699,-0.6182715294,-0.7768599506,-0.7355628532,-0.2555130029
2016-03-16,-0.7209590744,-0.8739046202,-0.621466366,-0.7875714248,-0.7385259441,-0.255161704
2016-03-17,-0.7226774851,-0.8697100076,-0.6121395514,-0.7659685525,-0.7259168964,-0.2943804768
2016-03-18,-0.7280942148,-0.8665507741,-0.6039976874,-0.7676658354,-0.7169553852,-0.415755438
2016-03-19,-0.727758004,-0.8744023986,-0.6281406254,-0.7798586836,-0.7367780919,-0.3841265775
2016-03-20,-0.7302982634,-0.8711104241,-0.6308789395,-0.7754205588,-0.7433935983,-0.441920931
2016-03-21,-0.731120112,-0.8694909851,-0.628036954,-0.7714862211,-0.7354404409,-0.4659224551
2016-03-22,-0.7252177446,-0.8730749895,-0.6287549469,-0.7754865309,-0.7418795018,-0.337742011
2016-03-23,-0.7272723661,-0.8709975944,-0.6313499903,-0.776272199,-0.7421541102,-0.3931649071
2016-03-24,-0.7231257662,-0.8711635205,-0.6243348998,-0.7745209389,-0.7372542691,-0.3052190329
2016-03-25,-0.7275338634,-0.8714090912,-0.6316293158,-0.7779634844,-0.7462111198,-0.3951909669
2016-03-26,-0.7293643445,-0.8726236705,-0.6349733354,-0.7791449851,-0.7493835859,-0.4361980407
2016-03-27,-0.7285424959,-0.8673073972,-0.6233131649,-0.7698789003,-0.744053576,-0.4202502568
2016-03-28,-0.7306344742,-0.8663184775,-0.6291547174,-0.7709524467,-0.7393613479,-0.481340749
2016-03-29,-0.7257033824,-0.8564093689,-0.620582969,-0.7569483637,-0.7433694945,-0.3732210028
2016-03-30,-0.726226377,-0.8552744342,-0.6190532435,-0.7569123789,-0.7421555666,-0.36786914
2016-03-31,-0.7250683175,-0.863019866,-0.6229461161,-0.764829034,-0.7453484081,-0.3394493435
2016-04-01,-0.7270108689,-0.8652698243,-0.634041828,-0.7685054806,-0.7479653074,-0.3845244326
2016-04-02,-0.7261516635,-0.8665640481,-0.6340613232,-0.7751566703,-0.7499245448,-0.3698056542
2016-04-03,-0.7261516635,-0.8662255588,-0.6363139649,-0.773183504,-0.7521835065,-0.3758606316
2016-04-04,-0.7261890202,-0.8605774333,-0.6329649803,-0.7657226564,-0.7492571757,-0.3769368252
2016-04-05,-0.7277206472,-0.8577102298,-0.6298582026,-0.765536735,-0.7412772712,-0.4088149461
2016-04-06,-0.7305597607,-0.8591504686,-0.6311282596,-0.7652068743,-0.7438698483,-0.4754033109
2016-04-07,-0.7296258418,-0.8599601881,-0.6297933329,-0.7702087609,-0.7464423268,-0.4544335943
2016-04-08,-0.7319419607,-0.8612411378,-0.6325721727,-0.7686254299,-0.7455713135,-0.5019306263
2016-04-09,-0.7333988741,-0.8585000382,-0.6236794233,-0.7633656523,-0.7444540921,-0.5288828676
2016-04-10,-0.735416139,-0.8528585497,-0.6257569487,-0.7583637657,-0.7252157748,-0.569586761
2016-04-11,-0.7362006308,-0.8579624375,-0.6324906762,-0.7683675389,-0.7452235927,-0.590126583
2016-04-12,-0.7373213335,-0.8543983442,-0.6276248409,-0.7653508135,-0.7393600371,-0.6154194066
2016-04-13,-0.7418041443,-0.8523408602,-0.6287804174,-0.7667362281,-0.7333790938,-0.7139511277
2016-04-14,-0.7394133119,-0.8562301687,-0.6299707122,-0.7635155889,-0.7463504265,-0.661244349
2016-04-15,-0.7382552524,-0.8594159504,-0.6333258342,-0.7672580077,-0.7473784421,-0.6376251478
2016-04-16,-0.7388156038,-0.8591040093,-0.6350352082,-0.7666522636,-0.7490464387,-0.6571815003
2016-04-17,-0.737396047,-0.8549956783,-0.630639883,-0.7081589784,-0.7383190593,-0.6293166373
2016-04-18,-0.7347437174,-0.8550952339,-0.6320673466,-0.7555689466,-0.7408936496,-0.5691882322
2016-04-19,-0.7356776363,-0.8555133678,-0.6345469521,-0.7588975402,-0.7468540573,-0.5904952381
2016-04-20,-0.7371345497,-0.8538408324,-0.6321449948,-0.7604868686,-0.7448619631,-0.6311313626
2016-04-21,-0.7380311119,-0.8538872917,-0.6344960338,-0.7620761971,-0.7465217746,-0.6584746519
2016-04-22,-0.7391518146,-0.8530178388,-0.631844595,-0.7618542909,-0.7465553451,-0.6924776123
2016-04-23,-0.7404966578,-0.8544713517,-0.6296267288,-0.7586576415,-0.7456407848,-0.7142219955
2016-04-24,-0.73862882,-0.8537545508,-0.6355874653,-0.7581298645,-0.7483925489,-0.6832783611
2016-04-25,-0.7396748092,-0.8504824875,-0.6323101018,-0.7554370023,-0.7429648276,-0.7150705234
2016-04-26,-0.7414679335,-0.84924136,-0.628125427,-0.7609006938,-0.7433818012,-0.7529500012
2016-04-27,-0.741990928,-0.8501771834,-0.632333657,-0.7533019045,-0.7422259846,-0.7683482715
2016-04-28,-0.7406834416,-0.8517568002,-0.6320987662,-0.7587895858,-0.7478175534,-0.7168963043
2016-04-29,-0.7426633496,-0.838535806,-0.6342303455,-0.7451753381,-0.7498666811,-0.7618847614
2016-04-30,-0.7417667875,-0.807739916,-0.6146747281,-0.70919654,-0.7296142425,-0.7510785395
2016-05-01,-0.7367983389,-0.8417282248,-0.620535134,-0.7471005247,-0.7440761505,-0.6439791945
2016-05-02,-0.7363874146,-0.8212463031,-0.6187314446,-0.714654234,-0.7263766889,-0.6408447273
2016-05-03,-0.7316057498,-0.839265881,-0.6224571996,-0.7355374104,-0.740617075,-0.5341947135
2016-05-04,-0.7345569336,-0.8416419432,-0.6252038492,-0.7434780553,-0.7434144979,-0.6019789978
2016-05-05,-0.7344822201,-0.8400689635,-0.626539577,-0.7384521788,-0.7429238293,-0.5950853017
2016-05-06,-0.7329505931,-0.8413300021,-0.6142072747,-0.7426024252,-0.7405830676,-0.5664755453
2016-05-07,-0.7347810741,-0.8438255311,-0.6213582673,-0.7481740711,-0.7483779118,-0.6206415253
2016-05-08,-0.7345942903,-0.8399893189,-0.623054664,-0.7318909511,-0.7453015841,-0.6152170672
2016-05-09,-0.7341460093,-0.8365977888,-0.6147901948,-0.7385361433,-0.7467184644,-0.6061521657
2016-05-10,-0.7349305011,-0.8364716849,-0.6161749219,-0.7259714522,-0.7494590941,-0.6248321259
2016-05-11,-0.7343701498,-0.8269077027,-0.6034719776,-0.7330244722,-0.7451293622,-0.5993274918
2016-05-12,-0.7322408147,-0.8244320848,-0.5994569199,-0.7231046635,-0.7386699843,-0.559748314
2016-05-13,-0.7320166742,-0.8152729624,-0.5282719648,-0.7123332147,-0.7334711397,-0.5592381287
2016-05-14,-0.7303356201,-0.8275183109,-0.561181113,-0.7249998628,-0.7425511309,-0.5278710272
2016-05-15,-0.7313442526,-0.8312151451,-0.6205128245,-0.7388779989,-0.7495343838,-0.5475347868
2016-05-16,-0.732352885,-0.8366907074,-0.6203222212,-0.7479701573,-0.7350710195,-0.5702186141
2016-05-17,-0.7277953607,-0.82592542,-0.6209389069,-0.729084137,-0.7291588193,-0.4748337027
2016-05-18,-0.7240970419,-0.8085031762,-0.6110618135,-0.6988449138,-0.7086296751,-0.4014512602
2016-05-19,-0.719016523,-0.8163017044,-0.5941701267,-0.7092745071,-0.7171005177,-0.3032580732
2016-05-20,-0.714122788,-0.8231511351,-0.5882667824,-0.7125251336,-0.7194405512,-0.1654438261
2016-05-21,-0.7184561717,-0.8275249479,-0.6217953346,-0.7215393249,-0.7382980869,-0.2660459252
2016-05-22,-0.7171486852,-0.8348323348,-0.6276397491,-0.7330904443,-0.7431840191,-0.240281277
2016-05-23,-0.7162521231,-0.8177950396,-0.616877405,-0.7034209803,-0.7388847337,-0.2127468262
2016-05-24,-0.7198757284,-0.8234763503,-0.6097503721,-0.7081109987,-0.7259824354,-0.2976449471
2016-05-25,-0.7218182798,-0.8204498577,-0.6102317584,-0.7048003975,-0.7362617902,-0.3405047977
2016-05-26,-0.7228269122,-0.7766851812,-0.6193122765,-0.6708907252,-0.74112675,-0.3682175015
2016-05-27,-0.72331255,-0.8067974556,-0.5981231253,-0.696272001,-0.7143778093,-0.3856667826
2016-05-28,-0.7272723661,-0.7682627708,-0.6076254201,-0.6830116038,-0.7218212917,-0.4980234168
2016-05-29,-0.7243585392,-0.8136933456,-0.6238748898,-0.7163215296,-0.7354216531,-0.5311783644
2016-05-30,-0.7235366905,-0.8218303631,-0.6239053805,-0.7220371146,-0.7455180084,-0.5187242257
2016-05-31,-0.7220050635,-0.8170649646,-0.6229970137,-0.7114575847,-0.7253468528,-0.5014524039
2016-06-01,-0.716887188,-0.821969741,-0.6253062651,-0.7235544735,-0.7398834752,-0.4107771235
2016-06-02,-0.717335469,-0.8230051201,-0.6300356596,-0.7246100275,-0.7486177117,-0.4271769572
2016-06-03,-0.7182693879,-0.8261709907,-0.6287832205,-0.7226968358,-0.7395119419,-0.4445664887
